sample_id,source_file,model_family,a_total_changes,b_total_changes,parse_ok,a_parse_ok,b_parse_ok,summary_file_rows,selected_parent,metadata_source,result_file_rows,result_failure_file_rows,all_files_failed_exact_match,any_file_failed_exact_match,mean_exact_match,repo,difficulty,project_size,model_name,a_type_addition,b_type_addition,a_type_modification,b_type_modification,a_type_removal,b_type_removal,a_type_unknown,b_type_unknown,a_type_intent,b_type_intent,a_type_note,b_type_note,a_type_likely intent,b_type_likely intent,a_type_analysis,b_type_analysis,a_type_import,b_type_import,a_type_commentary,b_type_commentary,a_type_summary,b_type_summary,a_type_replacement,b_type_replacement,a_type_additional,b_type_additional,a_type_refactor,b_type_refactor,a_type_renaming,b_type_renaming,a_type_class rename,b_type_class rename,a_type_deprecation,b_type_deprecation,a_type_metaclass introduction,b_type_metaclass introduction,a_type_json object,b_type_json object,a_type_reordering,b_type_reordering,a_type_boolean,b_type_boolean,a_type_reformatting,b_type_reformatting,a_type_reorganization,b_type_reorganization,a_type_comment,b_type_comment,a_type_assertion,b_type_assertion,rejected_parent,selected_change_count,rejected_change_count,selected_minus_rejected_changes,file_label_favored_complexity_count,file_label_favored_simplicity_count,file_label_tie_ambiguous_count,file_label_unparseable_count,file_label_mix_or_missing_selection_count,majority_vote_preference_label,summary_preference_label,dominant_preference,summary_preference_manual_equivalent,manual_agreement
504114243446,2026-02-03-llama-failure-classifications,llama,1,1,False,False,False,1,A,results\figures\force_mix_vs_final_combined.csv,1,1,True,True,0.0,pennylaneai/pennylane,medium,large,local:meta-llama/Llama-3.1-8B-Instruct,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,1,1,0,0,0,0,1,0,unparseable,unparseable,,,
504386040040,2025-11-23-qwen3-failure-classifications,qwen3,13,3,True,True,True,2,A,results\figures\force_mix_vs_final_combined.csv,2,2,True,True,0.0,allenai/open-instruct,hard,medium,groq:qwen/qwen3-32b,8,0,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,13,3,10,2,0,0,0,0,favored_complexity,favored_complexity,favored complexity,favored complexity,True
506112998075,2025-11-23-qwen3-failure-classifications,qwen3,3,3,True,True,True,1,A,results\figures\force_mix_vs_final_combined.csv,1,1,True,True,0.0,pennylaneai/pennylane,easy,large,groq:qwen/qwen3-32b,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,3,3,0,0,0,1,0,0,tie_ambiguous,tie_ambiguous,neither,tie (ambiguous),False
506396780306,2025-11-09-gpt5nano-failure-classifications,gpt5nano,3,3,True,True,True,2,B,results\figures\force_mix_vs_final_combined.csv,2,2,True,True,0.0,crewAIInc/crewAI,hard,large,openai/gpt-5-nano,0,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,3,3,0,0,0,2,0,0,tie_ambiguous,tie_ambiguous,favored complexity,tie (ambiguous),False
506396780306,2026-01-23-llama-pass-classifications,llama,5,21,True,True,True,2,A,results\figures\force_mix_vs_final_combined.csv,2,1,False,True,0.5,crewAIInc/crewAI,hard,large,local:meta-llama/Llama-3.1-8B-Instruct,1,0,2,4,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,5,21,-16,0,2,0,0,0,favored_simplicity,favored_simplicity,favored simplicity,favored simplicity,True
506791745103,2025-11-23-qwen3-failure-classifications,qwen3,4,13,True,True,True,1,A,results\figures\force_mix_vs_final_combined.csv,1,1,True,True,0.0,r0x0r/pywebview,medium,medium,groq:qwen/qwen3-32b,2,7,2,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,4,13,-9,0,1,0,0,0,favored_simplicity,favored_simplicity,favored simplicity,favored simplicity,True
508630874783,2025-11-11-gpt5nano-pass-classifications,gpt5nano,37,25,True,True,True,6,A,results\figures\force_mix_vs_final_combined.csv,6,4,False,True,0.3333333333333333,vllm-project/llm-compressor,hard,medium,openai/gpt-5-nano,8,2,27,22,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,37,25,12,2,2,2,0,0,tie_ambiguous,tie_ambiguous,tie (ambiguous),tie (ambiguous),True
508630874783,2026-01-23-llama-pass-classifications,llama,6,6,False,False,False,6,A,results\figures\force_mix_vs_final_combined.csv,6,4,False,True,0.3333333333333333,vllm-project/llm-compressor,hard,medium,local:meta-llama/Llama-3.1-8B-Instruct,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,6,6,0,0,0,0,6,0,unparseable,unparseable,favored complexity,,False
50897849942,2025-11-09-gpt5nano-failure-classifications,gpt5nano,1,1,True,True,True,1,B,results\figures\force_mix_vs_final_combined.csv,1,1,True,True,0.0,OpenDevin/OpenDevin,easy,medium,openai/gpt-5-nano,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,0,0,0,1,0,0,tie_ambiguous,tie_ambiguous,neither,tie (ambiguous),False
509639870939,2025-11-23-qwen3-failure-classifications,qwen3,9,5,True,True,True,1,A,results\figures\force_mix_vs_final_combined.csv,1,1,True,True,0.0,run-house/runhouse,easy,medium,groq:qwen/qwen3-32b,6,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,9,5,4,1,0,0,0,0,favored_complexity,favored_complexity,favored complexity,favored complexity,True
510444017991,2025-11-23-qwen3-failure-classifications,qwen3,6,6,True,True,True,2,A,results\figures\force_mix_vs_final_combined.csv,2,2,True,True,0.0,ezyang/codemcp,hard,small,groq:qwen/qwen3-32b,3,0,2,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,6,6,0,1,1,0,0,0,tie_ambiguous,tie_ambiguous,tie (ambiguous),tie (ambiguous),True
511088739143,2025-11-09-gpt5nano-failure-classifications,gpt5nano,9,7,True,True,True,1,B,results\figures\force_mix_vs_final_combined.csv,1,1,True,True,0.0,pennylaneai/pennylane,easy,large,openai/gpt-5-nano,0,1,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,7,9,-2,0,1,0,0,0,favored_simplicity,favored_simplicity,favored simplicity,favored simplicity,True
511196211160,2025-11-09-gpt5nano-failure-classifications,gpt5nano,14,10,True,True,True,4,A,results\figures\force_mix_vs_final_combined.csv,4,4,True,True,0.0,truefoundry/cognita,hard,medium,openai/gpt-5-nano,5,0,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,14,10,4,2,0,2,0,0,tie_ambiguous,tie_ambiguous,favored complexity,tie (ambiguous),False
511196211160,2026-01-23-llama-pass-classifications,llama,4,4,False,False,False,4,B,results\figures\force_mix_vs_final_combined.csv,4,2,False,True,0.5,truefoundry/cognita,hard,medium,local:meta-llama/Llama-3.1-8B-Instruct,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,4,4,0,0,0,0,4,0,unparseable,unparseable,favored complexity,,False
511600122325,2025-11-09-gpt5nano-failure-classifications,gpt5nano,3,3,True,True,True,2,A,results\figures\force_mix_vs_final_combined.csv,2,2,True,True,0.0,Blaizzy/mlx-audio,hard,huge,openai/gpt-5-nano,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,3,3,0,0,0,2,0,0,tie_ambiguous,tie_ambiguous,neither,tie (ambiguous),False
512355383144,2026-02-03-llama-failure-classifications,llama,26,8,True,True,True,3,A,results\figures\force_mix_vs_final_combined.csv,3,3,True,True,0.0,airweave-ai/airweave,hard,medium,local:meta-llama/Llama-3.1-8B-Instruct,23,3,2,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,26,8,18,3,0,0,0,0,favored_complexity,favored_complexity,,favored complexity,
514092353053,2026-02-03-llama-failure-classifications,llama,10,4,True,True,True,1,A,results\figures\force_mix_vs_final_combined.csv,1,1,True,True,0.0,pykeen/pykeen,easy,medium,local:meta-llama/Llama-3.1-8B-Instruct,0,1,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,10,4,6,1,0,0,0,0,favored_complexity,favored_complexity,,favored complexity,
514749726947,2025-11-09-gpt5nano-failure-classifications,gpt5nano,5,7,True,True,True,1,A,results\figures\force_mix_vs_final_combined.csv,1,1,True,True,0.0,pytorch/TensorRT,easy,huge,openai/gpt-5-nano,0,1,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,5,7,-2,0,1,0,0,0,favored_simplicity,favored_simplicity,favored simplicity,favored simplicity,True
514749726947,2025-11-23-qwen3-failure-classifications,qwen3,6,10,True,True,True,1,A,results\figures\force_mix_vs_final_combined.csv,1,1,True,True,0.0,pytorch/TensorRT,easy,huge,groq:qwen/qwen3-32b,0,5,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,6,10,-4,0,1,0,0,0,favored_simplicity,favored_simplicity,favored simplicity,favored simplicity,True
514967041401,2025-11-09-gpt5nano-failure-classifications,gpt5nano,2,9,True,True,True,1,A,results\figures\force_mix_vs_final_combined.csv,1,1,True,True,0.0,facebookresearch/nevergrad,medium,medium,openai/gpt-5-nano,0,0,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,2,9,-7,0,1,0,0,0,favored_simplicity,favored_simplicity,favored simplicity,favored simplicity,True
516357586965,2025-11-09-gpt5nano-failure-classifications,gpt5nano,8,5,True,True,True,1,B,results\figures\force_mix_vs_final_combined.csv,1,1,True,True,0.0,mosaicml/composer,easy,medium,openai/gpt-5-nano,1,0,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,5,8,-3,0,1,0,0,0,favored_simplicity,favored_simplicity,favored simplicity,favored simplicity,True
516437819195,2025-11-23-qwen3-failure-classifications,qwen3,7,4,True,True,True,1,A,results\figures\force_mix_vs_final_combined.csv,1,1,True,True,0.0,allenai/olmocr,medium,medium,groq:qwen/qwen3-32b,5,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,7,4,3,1,0,0,0,0,favored_complexity,favored_complexity,favored complexity,favored complexity,True
517899874303,2026-01-23-llama-pass-classifications,llama,8,8,False,False,False,8,A,results\figures\force_mix_vs_final_combined.csv,8,6,False,True,0.25,lm-sys/FastChat,hard,medium,local:meta-llama/Llama-3.1-8B-Instruct,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,8,8,0,0,0,0,8,0,unparseable,unparseable,tie (ambiguous),,False
519281069297,2025-11-09-gpt5nano-failure-classifications,gpt5nano,5,15,True,True,True,1,A,results\figures\force_mix_vs_final_combined.csv,1,1,True,True,0.0,RoboVerseOrg/RoboVerse,easy,large,openai/gpt-5-nano,0,7,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,5,15,-10,0,1,0,0,0,favored_simplicity,favored_simplicity,favored simplicity,favored simplicity,True
521808026958,2025-11-23-qwen3-failure-classifications,qwen3,1,2,True,True,True,1,A,results\figures\force_mix_vs_final_combined.csv,1,1,True,True,0.0,Lightning-AI/lightning-thunder,easy,medium,groq:qwen/qwen3-32b,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,1,2,-1,0,1,0,0,0,favored_simplicity,favored_simplicity,favored simplicity,favored simplicity,True
522196544727,2025-11-09-gpt5nano-failure-classifications,gpt5nano,1,14,True,True,True,1,A,results\figures\force_mix_vs_final_combined.csv,1,1,True,True,0.0,pytorch/torchchat,easy,medium,openai/gpt-5-nano,0,12,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,1,14,-13,0,1,0,0,0,favored_simplicity,favored_simplicity,favored simplicity,favored simplicity,True
523448359969,2025-11-23-qwen3-failure-classifications,qwen3,3,5,True,True,True,1,A,results\figures\force_mix_vs_final_combined.csv,1,1,True,True,0.0,fastmachinelearning/hls4ml,medium,medium,groq:qwen/qwen3-32b,2,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,3,5,-2,0,1,0,0,0,favored_simplicity,favored_simplicity,favored simplicity,favored simplicity,True
523613345648,2025-11-23-qwen3-failure-classifications,qwen3,1,1,True,True,True,1,A,results\figures\force_mix_vs_final_combined.csv,1,1,True,True,0.0,khronosgroup/gltf-blender-io,easy,medium,groq:qwen/qwen3-32b,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,1,1,0,0,0,1,0,0,tie_ambiguous,tie_ambiguous,neither,tie (ambiguous),False
524892982108,2026-02-03-llama-failure-classifications,llama,4,1840,True,True,True,1,B,results\figures\force_mix_vs_final_combined.csv,1,1,True,True,0.0,Lightning-AI/lightning-thunder,easy,medium,local:meta-llama/Llama-3.1-8B-Instruct,0,0,4,1840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1840,4,1836,1,0,0,0,0,favored_complexity,favored_complexity,,favored complexity,
526012981031,2025-11-11-gpt5nano-pass-classifications,gpt5nano,11,20,True,True,True,4,B,results\figures\force_mix_vs_final_combined.csv,4,3,False,True,0.25,modelscope/evalscope,hard,medium,openai/gpt-5-nano,0,0,11,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,20,11,9,3,0,1,0,0,favored_complexity,favored_complexity,favored complexity,favored complexity,True
526012981031,2025-12-03-qwen3-pass-classifications,qwen3,10,19,True,True,True,4,A,results\figures\force_mix_vs_final_combined.csv,4,1,False,True,0.75,modelscope/evalscope,hard,medium,groq:qwen/qwen3-32b,2,0,8,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,10,19,-9,0,4,0,0,0,favored_simplicity,favored_simplicity,favored simplicity,favored simplicity,True
526012981031,2026-01-23-llama-pass-classifications,llama,17,75,True,True,True,4,B,results\figures\force_mix_vs_final_combined.csv,4,3,False,True,0.25,modelscope/evalscope,hard,medium,local:meta-llama/Llama-3.1-8B-Instruct,9,1,7,71,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,75,17,58,3,1,0,0,0,favored_complexity,favored_complexity,favored complexity,favored complexity,True
526181689064,2025-11-09-gpt5nano-failure-classifications,gpt5nano,10,11,True,True,True,1,A,results\figures\force_mix_vs_final_combined.csv,1,1,True,True,0.0,apify/crawlee-python,easy,medium,openai/gpt-5-nano,0,4,8,6,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,10,11,-1,0,1,0,0,0,favored_simplicity,favored_simplicity,neither,favored simplicity,False
528581443256,2026-02-03-llama-failure-classifications,llama,4,7,True,True,True,1,B,results\figures\force_mix_vs_final_combined.csv,1,1,True,True,0.0,sgl-project/sglang,medium,large,local:meta-llama/Llama-3.1-8B-Instruct,2,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,7,4,3,1,0,0,0,0,favored_complexity,favored_complexity,,favored complexity,
52916896984,2025-11-23-qwen3-failure-classifications,qwen3,24,9,True,True,True,5,A,results\figures\force_mix_vs_final_combined.csv,5,5,True,True,0.0,OpenDevin/OpenDevin,hard,medium,groq:qwen/qwen3-32b,18,3,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,24,9,15,3,0,2,0,0,favored_complexity,favored_complexity,favored complexity,favored complexity,True
530425607472,2025-11-09-gpt5nano-failure-classifications,gpt5nano,1,8,True,True,True,1,A,results\figures\force_mix_vs_final_combined.csv,1,1,True,True,0.0,XLabs-AI/x-flux-comfyui,easy,small,openai/gpt-5-nano,0,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,1,8,-7,0,1,0,0,0,favored_simplicity,favored_simplicity,favored simplicity,favored simplicity,True
531663900550,2026-02-03-llama-failure-classifications,llama,1,7,True,True,True,1,B,results\figures\force_mix_vs_final_combined.csv,1,1,True,True,0.0,Lightning-AI/lightning-thunder,easy,medium,local:meta-llama/Llama-3.1-8B-Instruct,0,6,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,7,1,6,1,0,0,0,0,favored_complexity,favored_complexity,,favored complexity,
532004246108,2025-11-09-gpt5nano-failure-classifications,gpt5nano,15,6,True,True,True,2,B,results\figures\force_mix_vs_final_combined.csv,2,2,True,True,0.0,redis/redis-py,hard,medium,openai/gpt-5-nano,0,0,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,6,15,-9,1,1,0,0,0,tie_ambiguous,tie_ambiguous,tie (ambiguous),tie (ambiguous),True
532071276310,2025-11-09-gpt5nano-failure-classifications,gpt5nano,16,6,True,True,True,2,B,results\figures\force_mix_vs_final_combined.csv,2,2,True,True,0.0,OpenDevin/OpenDevin,hard,medium,openai/gpt-5-nano,6,0,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,6,16,-10,0,2,0,0,0,favored_simplicity,favored_simplicity,favored simplicity,favored simplicity,True
532071276310,2026-02-03-llama-failure-classifications,llama,16,3,True,True,True,2,B,results\figures\force_mix_vs_final_combined.csv,2,2,True,True,0.0,OpenDevin/OpenDevin,hard,medium,local:meta-llama/Llama-3.1-8B-Instruct,10,1,5,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,3,16,-13,0,2,0,0,0,favored_simplicity,favored_simplicity,,favored simplicity,
532784401343,2025-11-09-gpt5nano-failure-classifications,gpt5nano,26,11,True,True,True,2,B,results\figures\force_mix_vs_final_combined.csv,2,2,True,True,0.0,pydantic/pydantic-ai,hard,large,openai/gpt-5-nano,0,5,26,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,11,26,-15,0,2,0,0,0,favored_simplicity,favored_simplicity,favored simplicity,favored simplicity,True
533140668739,2025-11-09-gpt5nano-failure-classifications,gpt5nano,2,1,True,True,True,1,B,results\figures\force_mix_vs_final_combined.csv,1,1,True,True,0.0,benedekrozemberczki/pytorch_geometric_temporal,easy,medium,openai/gpt-5-nano,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,2,-1,0,1,0,0,0,favored_simplicity,favored_simplicity,favored simplicity,favored simplicity,True
533767129588,2026-02-03-llama-failure-classifications,llama,2,1,True,True,True,1,B,results\figures\force_mix_vs_final_combined.csv,1,1,True,True,0.0,allenai/open-instruct,medium,medium,local:meta-llama/Llama-3.1-8B-Instruct,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,2,-1,0,1,0,0,0,favored_simplicity,favored_simplicity,,favored simplicity,
533924227588,2026-02-03-llama-failure-classifications,llama,6,11,True,True,True,1,B,results\figures\force_mix_vs_final_combined.csv,1,1,True,True,0.0,vllm-project/llm-compressor,medium,medium,local:meta-llama/Llama-3.1-8B-Instruct,2,2,2,8,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,11,6,5,1,0,0,0,0,favored_complexity,favored_complexity,,favored complexity,
534740447932,2025-11-09-gpt5nano-failure-classifications,gpt5nano,1,1,True,True,True,1,B,results\figures\force_mix_vs_final_combined.csv,1,1,True,True,0.0,khronosgroup/gltf-blender-io,easy,medium,openai/gpt-5-nano,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,0,0,0,1,0,0,tie_ambiguous,tie_ambiguous,neither,tie (ambiguous),False
534740447932,2025-11-23-qwen3-failure-classifications,qwen3,1,1,True,True,True,1,A,results\figures\force_mix_vs_final_combined.csv,1,1,True,True,0.0,khronosgroup/gltf-blender-io,easy,medium,groq:qwen/qwen3-32b,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,1,1,0,0,0,1,0,0,tie_ambiguous,tie_ambiguous,neither,tie (ambiguous),False
534740447932,2026-02-03-llama-failure-classifications,llama,3,2,True,True,True,1,A,results\figures\force_mix_vs_final_combined.csv,1,1,True,True,0.0,khronosgroup/gltf-blender-io,easy,medium,local:meta-llama/Llama-3.1-8B-Instruct,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,3,2,1,1,0,0,0,0,favored_complexity,favored_complexity,,favored complexity,
535144797436,2025-11-09-gpt5nano-failure-classifications,gpt5nano,3,1,True,True,True,1,B,results\figures\force_mix_vs_final_combined.csv,1,1,True,True,0.0,OpenDevin/OpenDevin,easy,medium,openai/gpt-5-nano,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,3,-2,0,1,0,0,0,favored_simplicity,favored_simplicity,favored simplicity,favored simplicity,True
535144797436,2025-11-23-qwen3-failure-classifications,qwen3,3,1,True,True,True,1,A,results\figures\force_mix_vs_final_combined.csv,1,1,True,True,0.0,OpenDevin/OpenDevin,easy,medium,groq:qwen/qwen3-32b,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,3,1,2,1,0,0,0,0,favored_complexity,favored_complexity,favored complexity,favored complexity,True
535354647515,2025-11-09-gpt5nano-failure-classifications,gpt5nano,5,7,True,True,True,1,A,results\figures\force_mix_vs_final_combined.csv,1,1,True,True,0.0,MervinPraison/PraisonAI,easy,large,openai/gpt-5-nano,0,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,5,7,-2,0,1,0,0,0,favored_simplicity,favored_simplicity,favored simplicity,favored simplicity,True
536304816897,2026-01-23-llama-pass-classifications,llama,19,12,True,True,True,5,A,results\figures\force_mix_vs_final_combined.csv,5,2,False,True,0.6,vllm-project/llm-compressor,hard,medium,local:meta-llama/Llama-3.1-8B-Instruct,9,6,8,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,19,12,7,5,0,0,0,0,favored_complexity,favored_complexity,favored complexity,favored complexity,True
