sample_id,raw_model_dir,model_family,eval_method,a_total_changes,b_total_changes,parse_ok,a_parse_ok,b_parse_ok,summary_file_rows,selected_parent,metadata_source,result_file_rows,result_failure_file_rows,all_files_failed_exact_match,any_file_failed_exact_match,mean_exact_match,repo,difficulty,project_size,model_name,a_type_addition,b_type_addition,a_type_modification,b_type_modification,a_type_removal,b_type_removal,a_type_refactor,b_type_refactor,a_type_deprecation,b_type_deprecation,a_type_replacement,b_type_replacement,a_type_unknown,b_type_unknown,a_type_movement,b_type_movement,a_type_relocation,b_type_relocation,a_type_function,b_type_function,a_type_fix,b_type_fix,a_type_renaming,b_type_renaming,a_type_reordering,b_type_reordering,a_type_metaclass introduction,b_type_metaclass introduction,a_type_class rename,b_type_class rename,a_type_reposition,b_type_reposition,a_type_documentation,b_type_documentation,a_type_json object,b_type_json object,a_type_reformatting,b_type_reformatting,a_type_object,b_type_object,a_type_boolean,b_type_boolean,a_type_reorganization,b_type_reorganization,a_type_formatting,b_type_formatting,a_type_likely intent,b_type_likely intent,a_type_comment,b_type_comment,a_type_assertion,b_type_assertion,a_type_import,b_type_import,a_type_commit message,b_type_commit message,a_type_intention,b_type_intention,a_type_intent,b_type_intent,a_type_note,b_type_note,a_type_overall,b_type_overall,a_type_move,b_type_move,a_type_import change,b_type_import change,a_type_summary,b_type_summary,a_type_documentation change,b_type_documentation change,a_type_likely intent change,b_type_likely intent change,a_type_analysis,b_type_analysis,a_type_informational,b_type_informational,a_type_summary change,b_type_summary change,a_type_risk,b_type_risk,a_type_intent change,b_type_intent change,a_type_exception,b_type_exception,a_type_patch,b_type_patch,a_type_misc,b_type_misc,a_type_removal/addition,b_type_removal/addition,a_type_reorder imports,b_type_reorder imports,a_type_commentary,b_type_commentary,a_type_logic,b_type_logic,a_type_dataclass,b_type_dataclass,a_type_cleanup,b_type_cleanup,a_type_minor,b_type_minor,a_type_additional,b_type_additional,a_type_change,b_type_change,rejected_parent,selected_change_count,rejected_change_count,selected_minus_rejected_changes,file_label_favored_complexity_count,file_label_favored_simplicity_count,file_label_mix_or_missing_selection_count,file_label_tie_ambiguous_count,file_label_unparseable_count,majority_vote_preference_label,summary_preference_label
666809919240,groq_qwen_qwen3-32b,qwen3,bypass7,1,1,True,True,True,1,A,results\figures\force_mix_vs_final_combined.csv,1.0,1.0,True,True,0.0,stripe/stripe-python,easy,large,groq:qwen/qwen3-32b,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,1.0,1.0,0.0,0,0,0,1,0,tie_ambiguous,tie_ambiguous
666809919240,llama-3.1-8b,llama,bypass7,1,1,True,True,True,1,B,results\figures\force_mix_vs_final_combined.csv,1.0,0.0,False,False,1.0,stripe/stripe-python,easy,large,local:meta-llama/Llama-3.1-8B-Instruct,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1.0,1.0,0.0,0,0,0,1,0,tie_ambiguous,tie_ambiguous
666809919240,openai_gpt-5-nano,gpt5nano,bypass7,1,1,True,True,True,1,A,results\figures\force_mix_vs_final_combined.csv,1.0,1.0,True,True,0.0,stripe/stripe-python,easy,large,openai/gpt-5-nano,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,1.0,1.0,0.0,0,0,0,1,0,tie_ambiguous,tie_ambiguous
666955903726,groq_qwen_qwen3-32b,qwen3,bypass7,9,8,True,True,True,2,A,results\figures\force_mix_vs_final_combined.csv,2.0,2.0,True,True,0.0,nerfstudio-project/nerfstudio,hard,medium,groq:qwen/qwen3-32b,8,2,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,9.0,8.0,1.0,1,1,0,0,0,tie_ambiguous,tie_ambiguous
666955903726,llama-3.1-8b,llama,bypass7,2,2,False,False,False,2,B,results\figures\force_mix_vs_final_combined.csv,2.0,1.0,False,True,0.5,nerfstudio-project/nerfstudio,hard,medium,local:meta-llama/Llama-3.1-8B-Instruct,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,2.0,2.0,0.0,0,0,0,0,2,unparseable,unparseable
666955903726,openai_gpt-5-nano,gpt5nano,bypass7,8,12,True,True,True,2,A,results\figures\force_mix_vs_final_combined.csv,2.0,2.0,True,True,0.0,nerfstudio-project/nerfstudio,hard,medium,openai/gpt-5-nano,3,2,5,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,8.0,12.0,-4.0,0,1,0,1,0,tie_ambiguous,tie_ambiguous
666983660830,groq_qwen_qwen3-32b,qwen3,bypass7,10,8,True,True,True,2,A,results\figures\force_mix_vs_final_combined.csv,2.0,1.0,False,True,0.5,ModelTC/lightllm,hard,medium,groq:qwen/qwen3-32b,5,3,4,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,10.0,8.0,2.0,2,0,0,0,0,favored_complexity,favored_complexity
666983660830,llama-3.1-8b,llama,bypass7,10,6,True,True,True,2,B,results\figures\force_mix_vs_final_combined.csv,2.0,2.0,True,True,0.0,ModelTC/lightllm,hard,medium,local:meta-llama/Llama-3.1-8B-Instruct,1,1,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,6.0,10.0,-4.0,0,1,0,1,0,tie_ambiguous,tie_ambiguous
666983660830,openai_gpt-5-nano,gpt5nano,bypass7,3,7,True,True,True,2,B,results\figures\force_mix_vs_final_combined.csv,2.0,2.0,True,True,0.0,ModelTC/lightllm,hard,medium,openai/gpt-5-nano,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,7.0,3.0,4.0,1,0,0,1,0,tie_ambiguous,tie_ambiguous
667218407908,groq_qwen_qwen3-32b,qwen3,bypass7,18,9,True,True,True,2,A,results\figures\force_mix_vs_final_combined.csv,2.0,2.0,True,True,0.0,pydantic/pydantic-ai,hard,large,groq:qwen/qwen3-32b,7,2,7,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,18.0,9.0,9.0,2,0,0,0,0,favored_complexity,favored_complexity
667218407908,llama-3.1-8b,llama,bypass7,32,11,True,True,True,2,A,results\figures\force_mix_vs_final_combined.csv,2.0,2.0,True,True,0.0,pydantic/pydantic-ai,hard,large,local:meta-llama/Llama-3.1-8B-Instruct,9,0,23,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,32.0,11.0,21.0,2,0,0,0,0,favored_complexity,favored_complexity
667218407908,openai_gpt-5-nano,gpt5nano,bypass7,20,9,True,True,True,2,B,results\figures\force_mix_vs_final_combined.csv,2.0,2.0,True,True,0.0,pydantic/pydantic-ai,hard,large,openai/gpt-5-nano,1,0,19,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,9.0,20.0,-11.0,0,2,0,0,0,favored_simplicity,favored_simplicity
66806366616,groq_qwen_qwen3-32b,qwen3,bypass7,13,13,True,True,True,2,A,results\figures\force_mix_vs_final_combined.csv,2.0,1.0,False,True,0.5,lavague-ai/LaVague,hard,medium,groq:qwen/qwen3-32b,5,0,3,4,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,13.0,13.0,0.0,1,1,0,0,0,tie_ambiguous,tie_ambiguous
66806366616,llama-3.1-8b,llama,bypass7,2,2,False,False,False,2,A,results\figures\force_mix_vs_final_combined.csv,2.0,1.0,False,True,0.5,lavague-ai/LaVague,hard,medium,local:meta-llama/Llama-3.1-8B-Instruct,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,2.0,2.0,0.0,0,0,0,0,2,unparseable,unparseable
66806366616,openai_gpt-5-nano,gpt5nano,bypass7,6,4,True,True,True,2,B,results\figures\force_mix_vs_final_combined.csv,2.0,2.0,True,True,0.0,lavague-ai/LaVague,hard,medium,openai/gpt-5-nano,1,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,4.0,6.0,-2.0,0,1,0,1,0,tie_ambiguous,tie_ambiguous
668187160753,groq_qwen_qwen3-32b,qwen3,bypass7,0,8,True,True,True,2,B,results\figures\force_mix_vs_final_combined.csv,2.0,2.0,True,True,0.0,skrub-data/skrub,hard,medium,groq:qwen/qwen3-32b,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,8.0,0.0,8.0,2,0,0,0,0,favored_complexity,favored_complexity
668187160753,llama-3.1-8b,llama,bypass7,2,2,False,False,False,2,A,results\figures\force_mix_vs_final_combined.csv,2.0,2.0,True,True,0.0,skrub-data/skrub,hard,medium,local:meta-llama/Llama-3.1-8B-Instruct,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,2.0,2.0,0.0,0,0,0,0,2,unparseable,unparseable
668187160753,openai_gpt-5-nano,gpt5nano,bypass7,0,2,True,True,True,2,B,results\figures\force_mix_vs_final_combined.csv,2.0,2.0,True,True,0.0,skrub-data/skrub,hard,medium,openai/gpt-5-nano,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,2.0,0.0,2.0,2,0,0,0,0,favored_complexity,favored_complexity
668731278818,groq_qwen_qwen3-32b,qwen3,bypass7,27,26,True,True,True,5,A,results\figures\force_mix_vs_final_combined.csv,5.0,5.0,True,True,0.0,ourownstory/neural_prophet,hard,medium,groq:qwen/qwen3-32b,11,0,9,14,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,27.0,26.0,1.0,2,2,0,1,0,tie_ambiguous,tie_ambiguous
668731278818,llama-3.1-8b,llama,bypass7,5,5,False,False,False,5,B,results\figures\force_mix_vs_final_combined.csv,5.0,5.0,True,True,0.0,ourownstory/neural_prophet,hard,medium,local:meta-llama/Llama-3.1-8B-Instruct,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,5.0,5.0,0.0,0,0,0,0,5,unparseable,unparseable
668731278818,openai_gpt-5-nano,gpt5nano,bypass7,33,26,True,True,True,5,B,results\figures\force_mix_vs_final_combined.csv,5.0,5.0,True,True,0.0,ourownstory/neural_prophet,hard,medium,openai/gpt-5-nano,4,1,29,22,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,26.0,33.0,-7.0,2,3,0,0,0,favored_simplicity,favored_simplicity
669802372714,openai_gpt-5-nano,gpt5nano,bypass7,16,8,True,True,True,2,B,results\figures\force_mix_vs_final_combined.csv,2.0,2.0,True,True,0.0,pytorch/rl,hard,large,openai/gpt-5-nano,0,0,15,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,8.0,16.0,-8.0,1,1,0,0,0,tie_ambiguous,tie_ambiguous
670624314505,groq_qwen_qwen3-32b,qwen3,bypass7,14,32,True,True,True,5,A,results\figures\force_mix_vs_final_combined.csv,5.0,5.0,True,True,0.0,AgentOps-AI/AgentStack,hard,medium,groq:qwen/qwen3-32b,9,20,5,9,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,14.0,32.0,-18.0,1,4,0,0,0,favored_simplicity,favored_simplicity
670624314505,llama-3.1-8b,llama,bypass7,5,5,False,False,False,5,B,results\figures\force_mix_vs_final_combined.csv,5.0,5.0,True,True,0.0,AgentOps-AI/AgentStack,hard,medium,local:meta-llama/Llama-3.1-8B-Instruct,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,5.0,5.0,0.0,0,0,0,0,5,unparseable,unparseable
670624314505,openai_gpt-5-nano,gpt5nano,bypass7,15,42,True,True,True,5,A,results\figures\force_mix_vs_final_combined.csv,5.0,5.0,True,True,0.0,AgentOps-AI/AgentStack,hard,medium,openai/gpt-5-nano,4,7,11,34,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,15.0,42.0,-27.0,1,4,0,0,0,favored_simplicity,favored_simplicity
670800052432,groq_qwen_qwen3-32b,qwen3,bypass7,5,5,True,True,True,1,A,results\figures\force_mix_vs_final_combined.csv,1.0,1.0,True,True,0.0,potpie-ai/potpie,medium,medium,groq:qwen/qwen3-32b,0,0,4,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,5.0,5.0,0.0,0,0,0,1,0,tie_ambiguous,tie_ambiguous
670800052432,llama-3.1-8b,llama,bypass7,7,7,True,True,True,1,A,results\figures\force_mix_vs_final_combined.csv,1.0,1.0,True,True,0.0,potpie-ai/potpie,medium,medium,local:meta-llama/Llama-3.1-8B-Instruct,0,1,7,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,7.0,7.0,0.0,0,0,0,1,0,tie_ambiguous,tie_ambiguous
670800052432,openai_gpt-5-nano,gpt5nano,bypass7,4,4,True,True,True,1,A,results\figures\force_mix_vs_final_combined.csv,1.0,1.0,True,True,0.0,potpie-ai/potpie,medium,medium,openai/gpt-5-nano,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,4.0,4.0,0.0,0,0,0,1,0,tie_ambiguous,tie_ambiguous
67087180257,groq_qwen_qwen3-32b,qwen3,bypass7,0,5,True,True,True,1,A,results\figures\force_mix_vs_final_combined.csv,1.0,1.0,True,True,0.0,pypsa/pypsa,medium,medium,groq:qwen/qwen3-32b,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,0.0,5.0,-5.0,0,1,0,0,0,favored_simplicity,favored_simplicity
67087180257,llama-3.1-8b,llama,bypass7,1,1,False,False,False,1,A,results\figures\force_mix_vs_final_combined.csv,1.0,1.0,True,True,0.0,pypsa/pypsa,medium,medium,local:meta-llama/Llama-3.1-8B-Instruct,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,1.0,1.0,0.0,0,0,0,0,1,unparseable,unparseable
67087180257,openai_gpt-5-nano,gpt5nano,bypass7,0,1,True,True,True,1,A,results\figures\force_mix_vs_final_combined.csv,1.0,1.0,True,True,0.0,pypsa/pypsa,medium,medium,openai/gpt-5-nano,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,0.0,1.0,-1.0,0,1,0,0,0,favored_simplicity,favored_simplicity
671638652582,groq_qwen_qwen3-32b,qwen3,bypass7,1,3,True,True,True,1,A,results\figures\force_mix_vs_final_combined.csv,1.0,1.0,True,True,0.0,pennylaneai/pennylane,easy,large,groq:qwen/qwen3-32b,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,1.0,3.0,-2.0,0,1,0,0,0,favored_simplicity,favored_simplicity
671638652582,llama-3.1-8b,llama,bypass7,1,1,False,False,False,1,B,results\figures\force_mix_vs_final_combined.csv,1.0,0.0,False,False,1.0,pennylaneai/pennylane,easy,large,local:meta-llama/Llama-3.1-8B-Instruct,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1.0,1.0,0.0,0,0,0,0,1,unparseable,unparseable
671638652582,openai_gpt-5-nano,gpt5nano,bypass7,1,2,True,True,True,1,A,results\figures\force_mix_vs_final_combined.csv,1.0,1.0,True,True,0.0,pennylaneai/pennylane,easy,large,openai/gpt-5-nano,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,1.0,2.0,-1.0,0,1,0,0,0,favored_simplicity,favored_simplicity
