id,repo,file_name,exact_match,similarity,bleu3,rouge_l,eval_method,bypass_method,model_name,tokens_system_prompt,tokens_original,tokens_diff_a,tokens_diff_b,tokens_output,tokens_total,tokens_in,tokens_out,cost_in,cost_out,total_cost,processing_time_s,difficulty,project_size,tokens_per_sec,quality_per_dollar
873109578130,robusta-dev/robusta,src/robusta/core/sinks/robusta/robusta_sink.py,False,0.9941751281153516,0.994011473629611,0.9969730324711062,bypass7,A,groq:qwen/qwen3-32b,5001,4237,145,180,2353,11916,9563,2353,0.002773,0.001388,0.004162,23.0,hard,medium,518.0869565217391,238.8695646601037
985925381859,schemathesis/schemathesis,src/schemathesis/cli/__init__.py,False,0.9971131849377248,0.9973535083301078,0.9987251593550808,bypass7,A,groq:qwen/qwen3-32b,12610,12554,5535,41,2618,33358,30740,2618,0.008915,0.001545,0.010459,46.1,hard,medium,723.6008676789587,95.33542259658904
985925381859,schemathesis/schemathesis,src/schemathesis/specs/openapi/checks.py,False,0.9608478304339132,0.9611515962591514,0.9808689433220096,bypass7,A,groq:qwen/qwen3-32b,12610,4656,2372,154,2738,22530,19792,2738,0.00574,0.001615,0.007355,46.1,hard,medium,488.7201735357917,130.63872609570538
303629930007,schemathesis/schemathesis,src/schemathesis/cli/junitxml.py,False,0.4635318345632401,0.5116119736846622,0.5591397849462365,agent,,groq:qwen/qwen3-32b,141,373,550,179,674,1917,1243,674,0.00036,0.000398,0.000758,59.371,hard,medium,32.28849101413148,611.5195706639051
303629930007,schemathesis/schemathesis,test/cli/output/test_default.py,False,0.2077736147917999,0.2331901545359801,0.2940121907493725,agent,,groq:qwen/qwen3-32b,141,1085,983,740,3770,6719,2949,3770,0.000855,0.002224,0.00308,59.371,hard,medium,113.16972932913374,67.45896584149348
303629930007,schemathesis/schemathesis,test/cli/test_cassettes.py,False,0.699379157427938,0.8652847373307192,0.7976101568334577,agent,,groq:qwen/qwen3-32b,141,1883,1117,119,1904,5164,3260,1904,0.000945,0.001123,0.002069,59.371,hard,medium,86.97849118256387,338.02762562974283
303629930007,schemathesis/schemathesis,test/cli/test_junitxml.py,False,0.456203751505765,0.4871026185059755,0.5589321215563761,agent,,groq:qwen/qwen3-32b,141,705,383,141,1910,3280,1370,1910,0.000397,0.001127,0.001524,59.371,hard,medium,55.24582708729851,299.3462936389534
303629930007,schemathesis/schemathesis,test/specs/openapi/test_randomized.py,False,0.1634920634920634,0.1715396892524964,0.2147753236862148,agent,,groq:qwen/qwen3-32b,141,79,79,101,1014,1414,400,1014,0.000116,0.000598,0.000714,59.371,hard,medium,23.816341311414664,228.9804810813213
897965791838,pyjanitor-devs/pyjanitor,janitor/functions/_numba.py,False,0.3952130335038583,0.4943497151722281,0.3485199762764867,agent,,groq:qwen/qwen3-32b,141,7067,11498,55,6381,25142,18761,6381,0.005441,0.003765,0.009205,142.241,hard,medium,176.75635013814582,42.93460440020188
897965791838,pyjanitor-devs/pyjanitor,janitor/functions/conditional_join.py,False,0.7922323150006957,0.9003377671808009,0.8751000800640512,agent,,groq:qwen/qwen3-32b,141,4435,2445,2326,5162,14509,9347,5162,0.002711,0.003046,0.005756,142.241,hard,medium,102.00293867450311,137.63591296051
897965791838,pyjanitor-devs/pyjanitor,janitor/functions/utils.py,False,0.7528693690705235,0.8055923616705362,0.834796704038903,agent,,groq:qwen/qwen3-32b,141,2376,1335,1222,3486,8560,5074,3486,0.001471,0.002057,0.003528,142.241,hard,medium,60.17955441820572,213.39834724221188
303629930007,schemathesis/schemathesis,src/schemathesis/cli/junitxml.py,False,0.8733357322777977,0.87605880172041,0.9244992295839752,bypass7,A,groq:qwen/qwen3-32b,12205,1116,550,179,2234,16284,14050,2234,0.004074,0.001318,0.005393,43.713,hard,medium,372.520760414522,161.9387599254214
303629930007,schemathesis/schemathesis,test/cli/output/test_default.py,False,0.5914295628036086,0.5717180523973862,0.729946524064171,bypass7,A,groq:qwen/qwen3-32b,12205,2540,983,740,2007,18475,16468,2007,0.004776,0.001184,0.00596,43.713,hard,medium,422.64314963512,99.23314812141084
303629930007,schemathesis/schemathesis,test/cli/test_cassettes.py,False,0.9963583734067883,0.997155018020195,0.9976331360946744,bypass7,A,groq:qwen/qwen3-32b,12205,4136,1117,119,1822,19399,17577,1822,0.005097,0.001075,0.006172,43.713,hard,medium,443.7810262393338,161.43201124542907
303629930007,schemathesis/schemathesis,test/cli/test_junitxml.py,False,0.991111667501252,0.990158214903216,0.9939086294416244,bypass7,A,groq:qwen/qwen3-32b,12205,1780,383,141,1609,16118,14509,1609,0.004208,0.000949,0.005157,43.713,hard,medium,368.7232631025095,192.1876415554105
303629930007,schemathesis/schemathesis,test/specs/openapi/test_randomized.py,False,0.7698289269051322,0.7551115132129638,0.8732394366197183,bypass7,A,groq:qwen/qwen3-32b,12205,528,79,101,1507,14420,12913,1507,0.003745,0.000889,0.004634,43.713,hard,medium,329.87898336879186,166.12622505505658
897965791838,pyjanitor-devs/pyjanitor,janitor/functions/_numba.py,False,0.9999141293947348,0.9998833788707636,0.999950828539116,bypass7,A,groq:qwen/qwen3-32b,24426,14460,11498,55,1573,52012,50439,1573,0.014627,0.000928,0.015555,99.809,hard,medium,521.1153302808364,64.28248983572709
897965791838,pyjanitor-devs/pyjanitor,janitor/functions/conditional_join.py,False,0.9842800502082046,0.9849542803957988,0.991973791973792,bypass7,A,groq:qwen/qwen3-32b,24426,9196,2445,2326,2478,40871,38393,2478,0.011134,0.001462,0.012596,99.809,hard,medium,409.49212996823934,78.14227137251545
897965791838,pyjanitor-devs/pyjanitor,janitor/functions/utils.py,True,1.0,1.0,1.0,bypass7,A,groq:qwen/qwen3-32b,24426,5078,1335,1222,1757,33818,32061,1757,0.009298,0.001037,0.010334,99.809,hard,medium,338.827159875362,96.76795045480937
750226312982,redis/redis-py,redis/multidb/client.py,False,0.4253141182610092,0.4610812089340212,0.5422163588390502,agent,,groq:qwen/qwen3-32b,141,679,623,204,2546,4193,1647,2546,0.000478,0.001502,0.00198,20.815,hard,medium,201.44126831611817,214.80511023283293
750226312982,redis/redis-py,redis/multidb/command_executor.py,False,0.6270439718715581,0.6221047812024139,0.6663736263736263,agent,,groq:qwen/qwen3-32b,141,433,312,70,1222,2178,956,1222,0.000277,0.000721,0.000998,20.815,hard,medium,104.63607975018016,628.3005730175934
532004246108,redis/redis-py,redis/commands/search/aggregation.py,False,0.7331652623897034,0.7735209969971877,0.8019976498237368,agent,,groq:qwen/qwen3-32b,141,1262,522,119,1846,3890,2044,1846,0.000593,0.001089,0.001682,44.549,hard,medium,87.31958068643516,435.8889788285989
532004246108,redis/redis-py,redis/commands/search/commands.py,False,0.8475477861651879,0.83724609327807,0.8959096761414282,agent,,groq:qwen/qwen3-32b,141,3732,69,85,4643,8670,4027,4643,0.001168,0.002739,0.003907,44.549,hard,medium,194.61716312375137,216.9305825864315
750226312982,redis/redis-py,redis/multidb/client.py,False,0.9709166450272656,0.9622075894175556,0.9821073558648112,bypass7,A,groq:qwen/qwen3-32b,4342,1458,623,204,2050,8677,6627,2050,0.001922,0.001209,0.003131,16.166,hard,medium,536.7437832487938,310.09793836706024
750226312982,redis/redis-py,redis/multidb/command_executor.py,False,0.999594868332208,0.9976045034857904,0.999340804218853,bypass7,A,groq:qwen/qwen3-32b,4342,966,312,70,2163,7853,5690,2163,0.00165,0.001276,0.002926,16.166,hard,medium,485.77260917976,341.6250404416295
532004246108,redis/redis-py,redis/commands/search/aggregation.py,False,0.9571511291256514,0.94474726372476,0.9820143884892086,bypass7,A,groq:qwen/qwen3-32b,4008,2565,522,119,1893,9107,7214,1893,0.002092,0.001117,0.003209,25.419,hard,medium,358.27530587355915,298.2708411111409
532004246108,redis/redis-py,redis/commands/search/commands.py,False,0.9984652602554432,0.998532939063258,0.9987854698023628,bypass7,A,groq:qwen/qwen3-32b,4008,7505,69,85,1604,13271,11667,1604,0.003383,0.000946,0.00433,25.419,hard,medium,522.0897753648845,230.59243885807004
9224866182,redis/redis-py,redis/multidb/client.py,False,0.587377938517179,0.5811544386022791,0.6821502153961416,agent,,groq:qwen/qwen3-32b,141,869,634,233,2738,4615,1877,2738,0.000544,0.001615,0.00216,23.78,hard,medium,194.0706476030277,271.9342307949903
9224866182,redis/redis-py,redis/multidb/command_executor.py,False,0.7568382012053778,0.7638824812058318,0.8058017727639001,agent,,groq:qwen/qwen3-32b,141,529,526,36,1132,2364,1232,1132,0.000357,0.000668,0.001025,23.78,hard,medium,99.41126997476871,738.3787328832954
911925353872,redis/redis-py,redis/multidb/client.py,False,0.6002475247524752,0.5920506593811523,0.686683347233806,agent,,groq:qwen/qwen3-32b,141,653,610,101,1783,3288,1505,1783,0.000436,0.001052,0.001488,44.832,hard,medium,73.34047109207708,403.39215373150216
911925353872,redis/redis-py,redis/multidb/command_executor.py,False,0.1763136124676433,0.1914048733321675,0.2343407057234509,agent,,groq:qwen/qwen3-32b,141,403,282,335,4188,5349,1161,4188,0.000337,0.002471,0.002808,44.832,hard,medium,119.31209850107066,62.789748029787496
911925353872,redis/redis-py,redis/multidb/event.py,False,0.1869214690952523,0.1746227429922757,0.229965156794425,agent,,groq:qwen/qwen3-32b,141,80,62,111,474,868,394,474,0.000114,0.00028,0.000394,44.832,hard,medium,19.36117059243397,474.4199723229754
911925353872,redis/redis-py,tests/test_multidb/test_command_executor.py,False,0.2146600445281726,0.2183186593396991,0.3000434216239687,agent,,groq:qwen/qwen3-32b,141,423,100,277,2762,3703,941,2762,0.000273,0.00163,0.001902,44.832,hard,medium,82.59725196288365,112.86017062469642
9224866182,redis/redis-py,redis/multidb/client.py,False,0.9659404725375882,0.9600917123314504,0.981838502374965,bypass7,A,groq:qwen/qwen3-32b,4503,1840,634,233,2244,9454,7210,2244,0.002091,0.001324,0.003415,17.273,hard,medium,547.3282000810514,282.8522613580053
9224866182,redis/redis-py,redis/multidb/command_executor.py,False,0.9997962717734542,0.9990223630613156,0.9995012468827932,bypass7,A,groq:qwen/qwen3-32b,4503,1160,526,36,2112,8337,6225,2112,0.001805,0.001246,0.003051,17.273,hard,medium,482.6608000926301,327.69461546163694
911925353872,redis/redis-py,redis/multidb/client.py,False,0.9736114825710974,0.9714242349988664,0.984375,bypass7,A,groq:qwen/qwen3-32b,7110,1406,610,101,1748,10975,9227,1748,0.002676,0.001031,0.003707,22.724,hard,medium,482.9695476148565,262.6413494931474
911925353872,redis/redis-py,redis/multidb/command_executor.py,False,0.8185625506619832,0.8665364173195979,0.8755129958960328,bypass7,A,groq:qwen/qwen3-32b,7110,906,282,335,1820,10453,8633,1820,0.002504,0.001074,0.003577,22.724,hard,medium,459.9982397465235,228.84052296952285
911925353872,redis/redis-py,redis/multidb/event.py,False,0.628,0.6344235594270423,0.7857142857142858,bypass7,A,groq:qwen/qwen3-32b,7110,260,62,111,1515,9058,7543,1515,0.002187,0.000894,0.003081,22.724,hard,medium,398.6093997535645,203.8299253489127
911925353872,redis/redis-py,tests/test_multidb/test_command_executor.py,False,0.8422102839600921,0.9123122168080952,0.9147727272727272,bypass7,A,groq:qwen/qwen3-32b,7110,946,100,277,1415,9848,8433,1415,0.002446,0.000835,0.00328,22.724,hard,medium,433.3744059144517,256.77142803661343
313524151518,redis/redis-py,redis/multidb/command_executor.py,False,0.2609205675343536,0.2700992783972733,0.3403947130182871,agent,,groq:qwen/qwen3-32b,141,495,458,464,3506,5064,1558,3506,0.000452,0.002069,0.00252,86.246,hard,medium,58.715766528302765,103.53990775172764
313524151518,redis/redis-py,redis/multidb/event.py,False,0.349862679279829,0.3603257367377119,0.4248251748251748,agent,,groq:qwen/qwen3-32b,141,80,189,111,788,1309,521,788,0.000151,0.000465,0.000616,86.246,hard,medium,15.177515478978735,567.9588949347873
839183890422,microsoft/presidio,presidio-analyzer/presidio_analyzer/nlp_engine/nlp_engine_provider.py,False,0.3191994572591587,0.4366985479069206,0.3429913860610806,agent,,groq:qwen/qwen3-32b,141,374,430,554,2222,3721,1499,2222,0.000435,0.001311,0.001746,28.978,hard,medium,128.4077576092208,182.817558567674
839183890422,microsoft/presidio,presidio-analyzer/tests/test_nlp_engine_provider.py,False,0.7049982523593149,0.7491636462631476,0.7715843151046247,agent,,groq:qwen/qwen3-32b,141,465,731,310,2275,3922,1647,2275,0.000478,0.001342,0.00182,28.978,hard,medium,135.3440541100145,387.3616771205027
313524151518,redis/redis-py,redis/multidb/command_executor.py,False,0.8643912379011717,0.8928284831604063,0.9069408740359898,bypass7,A,groq:qwen/qwen3-32b,4811,1042,458,464,2280,9055,6775,2280,0.001965,0.001345,0.00331,17.557,hard,medium,515.7487042205389,261.14538909400954
313524151518,redis/redis-py,redis/multidb/event.py,False,0.8748573602130088,0.8855054125529074,0.9423076923076924,bypass7,A,groq:qwen/qwen3-32b,4811,212,189,111,1817,7140,5323,1817,0.001544,0.001072,0.002616,17.557,hard,medium,406.67540012530617,334.4255964117006
839183890422,microsoft/presidio,presidio-analyzer/presidio_analyzer/nlp_engine/nlp_engine_provider.py,False,0.6358405260994657,0.5898965415675418,0.7646017699115044,bypass7,A,groq:qwen/qwen3-32b,5455,1000,430,554,1931,9370,7439,1931,0.002157,0.001139,0.003297,17.97,hard,medium,521.4245965498053,192.85426936592836
839183890422,microsoft/presidio,presidio-analyzer/tests/test_nlp_engine_provider.py,False,0.8268607525405108,0.819014029909378,0.907960199004975,bypass7,A,groq:qwen/qwen3-32b,5455,1182,731,310,2127,9805,7678,2127,0.002227,0.001255,0.003482,17.97,hard,medium,545.6316082359489,237.46718912708525
840974593127,spotipy-dev/spotipy,examples/client_credentials_flow.py,False,0.0363217065436725,0.0361912503736079,0.0557553956834532,agent,,groq:qwen/qwen3-32b,141,23,32,31,967,1194,227,967,6.6e-05,0.000571,0.000636,176.567,hard,small,6.762305527080372,57.10960148376179
840974593127,spotipy-dev/spotipy,examples/playlist_tracks.py,False,0.0787923416789396,0.0749727871873686,0.0949554896142433,agent,,groq:qwen/qwen3-32b,141,41,26,28,1167,1403,236,1167,6.8e-05,0.000689,0.000757,176.567,hard,small,7.945992172942849,104.08499561286604
840974593127,spotipy-dev/spotipy,examples/read_a_playlist.py,False,0.0526511627906977,0.054048713042432,0.0746606334841629,agent,,groq:qwen/qwen3-32b,141,22,30,27,774,994,220,774,6.4e-05,0.000457,0.00052,176.567,hard,small,5.629591033432068,101.25223613595712
840974593127,spotipy-dev/spotipy,examples/show_artist_tracks.py,False,0.076856946354883,0.0948185051775437,0.12109375,agent,,groq:qwen/qwen3-32b,141,48,32,33,874,1128,254,874,7.4e-05,0.000516,0.000589,176.567,hard,small,6.388509744176432,130.48717547518336
840974593127,spotipy-dev/spotipy,examples/show_related.py,False,0.1140825998645903,0.1314538733458069,0.1677539608574091,agent,,groq:qwen/qwen3-32b,141,66,64,37,876,1184,308,876,8.9e-05,0.000517,0.000606,176.567,hard,small,6.705669802397956,188.2551152881028
840974593127,spotipy-dev/spotipy,spotipy/cache_handler.py,False,0.4866814299272382,0.5074342996190437,0.5714285714285714,agent,,groq:qwen/qwen3-32b,141,661,1054,32,2008,3896,1888,2008,0.000548,0.001185,0.001732,176.567,hard,small,22.06527833626895,280.9938971866271
840974593127,spotipy-dev/spotipy,spotipy/oauth2.py,False,0.5979372798926714,0.8018207316626025,0.7584113331646851,agent,,groq:qwen/qwen3-32b,141,4198,3586,52,2510,10487,7977,2510,0.002313,0.001481,0.003794,176.567,hard,small,59.39388447444879,157.60075906501618
840974593127,spotipy-dev/spotipy,spotipy/util.py,False,0.1231055009076709,0.1198184384013692,0.1736828170505692,agent,,groq:qwen/qwen3-32b,141,567,513,25,3172,4418,1246,3172,0.000361,0.001871,0.002233,176.567,hard,small,25.021663164691024,55.13009445036762
840974593127,spotipy-dev/spotipy,tests/integration/user_endpoints/test.py,False,0.6105940653894966,0.6413140022541632,0.7094763092269326,agent,,groq:qwen/qwen3-32b,141,1128,414,52,2697,4432,1735,2697,0.000503,0.001591,0.002094,176.567,hard,small,25.100953179246403,291.5921993264072
840974593127,spotipy-dev/spotipy,tests/unit/test_oauth.py,False,0.4768392370572207,0.5373974184722542,0.596309963099631,agent,,groq:qwen/qwen3-32b,141,1058,905,82,2585,4771,2186,2585,0.000634,0.001525,0.002159,176.567,hard,small,27.02090424598028,220.8611565804635
908716420042,pytorch/rl,test/test_env.py,False,0.228192949123918,0.0219505589443174,0.0728254226930128,agent,,groq:qwen/qwen3-32b,141,11686,424,2211,6247,20709,14462,6247,0.004194,0.003686,0.00788,966.374,hard,large,21.42959144182273,28.95849608171548
908716420042,pytorch/rl,torchrl/data/tensor_specs.py,False,0.1850191623323296,0.0174965722397415,0.0499845488257107,agent,,groq:qwen/qwen3-32b,141,21888,439,3197,14732,40397,25665,14732,0.007443,0.008692,0.016135,966.374,hard,large,41.80265611450639,11.466945294845342
908716420042,pytorch/rl,torchrl/envs/common.py,False,0.4881304554252949,0.4138262549381502,0.6601296101516642,agent,,groq:qwen/qwen3-32b,141,13737,124,1598,7860,23460,15600,7860,0.004524,0.004637,0.009161,966.374,hard,large,24.27631538100156,53.28353404926262
908716420042,pytorch/rl,torchrl/envs/custom/chess.py,False,0.7999869910238064,0.812899286388324,0.8444248567650948,agent,,groq:qwen/qwen3-32b,141,1970,268,414,2832,5625,2793,2832,0.00081,0.001671,0.002481,966.374,hard,large,5.820727792759325,322.44538130745923
840974593127,spotipy-dev/spotipy,examples/client_credentials_flow.py,False,0.753968253968254,0.9526999398327683,0.8387096774193549,bypass7,A,groq:qwen/qwen3-32b,27024,921,32,31,2171,30179,28008,2171,0.008122,0.001281,0.009403,100.893,hard,small,299.11886850425697,80.1837981461506
840974593127,spotipy-dev/spotipy,examples/playlist_tracks.py,False,0.839563862928349,0.915786318945959,0.870967741935484,bypass7,A,groq:qwen/qwen3-32b,27024,957,26,28,1624,29659,28035,1624,0.00813,0.000958,0.009088,100.893,hard,small,293.96489350103576,92.38158702996796
840974593127,spotipy-dev/spotipy,examples/read_a_playlist.py,False,0.8056537102473498,0.9466948301225584,0.8787878787878788,bypass7,A,groq:qwen/qwen3-32b,27024,919,30,27,1659,29659,28000,1659,0.00812,0.000979,0.009099,100.893,hard,small,293.96489350103576,88.54310476396854
840974593127,spotipy-dev/spotipy,examples/show_artist_tracks.py,False,0.8819599109131403,0.965799965619632,0.935483870967742,bypass7,A,groq:qwen/qwen3-32b,27024,971,32,33,2479,30539,28060,2479,0.008137,0.001463,0.0096,100.893,hard,small,302.6870050449486,91.87082405345213
840974593127,spotipy-dev/spotipy,examples/show_related.py,False,0.92,0.9758994498295632,0.9555555555555556,bypass7,A,groq:qwen/qwen3-32b,27024,1007,64,37,2011,30143,28132,2011,0.008158,0.001186,0.009345,100.893,hard,small,298.76205485018784,98.44836811128948
840974593127,spotipy-dev/spotipy,spotipy/cache_handler.py,False,0.9960113226968604,0.9986715096453628,0.996808510638298,bypass7,A,groq:qwen/qwen3-32b,27024,2197,1054,32,2280,32587,30307,2280,0.008789,0.001345,0.010134,100.893,hard,small,322.9857373653276,98.2841249947563
840974593127,spotipy-dev/spotipy,spotipy/oauth2.py,False,0.9953043769914472,0.9988941943336536,0.99637067505444,bypass7,A,groq:qwen/qwen3-32b,27024,9271,3586,52,2322,42255,39933,2322,0.011581,0.00137,0.012951,100.893,hard,small,418.8100264636793,76.8515463664155
840974593127,spotipy-dev/spotipy,spotipy/util.py,False,0.9842303736715804,0.9961328762818245,0.9878048780487804,bypass7,A,groq:qwen/qwen3-32b,27024,2009,513,25,1959,31530,29571,1959,0.008576,0.001156,0.009731,100.893,hard,small,312.50929202224137,101.14380574160728
840974593127,spotipy-dev/spotipy,tests/integration/user_endpoints/test.py,False,0.9947058532482312,0.9980504225566332,0.9980215431963068,bypass7,A,groq:qwen/qwen3-32b,27024,3131,414,52,2394,33015,30621,2394,0.00888,0.001412,0.010293,100.893,hard,small,327.22785525259434,96.63906084214818
840974593127,spotipy-dev/spotipy,tests/unit/test_oauth.py,False,0.990484555701947,0.9956801060527962,0.9944410129709697,bypass7,A,groq:qwen/qwen3-32b,27024,2991,905,82,2056,33058,31002,2056,0.008991,0.001213,0.010204,100.893,hard,small,327.65404933939914,97.06826300489486
908716420042,pytorch/rl,test/test_env.py,False,0.8986858771374288,0.90467045203887,0.9529871959960156,bypass7,A,groq:qwen/qwen3-32b,15348,23605,424,2211,1544,43132,41588,1544,0.012061,0.000911,0.012971,698.152,hard,large,61.78024269786522,69.28424000751127
908716420042,pytorch/rl,torchrl/data/tensor_specs.py,False,0.9772276211333152,0.9809009253254578,0.9872887424806646,bypass7,A,groq:qwen/qwen3-32b,15348,44009,439,3197,1679,64672,62993,1679,0.018268,0.000991,0.019259,698.152,hard,large,92.63312287295602,50.74134800006829
908716420042,pytorch/rl,torchrl/envs/common.py,False,0.9952733613205428,0.9936241660915492,0.9979433633918684,bypass7,A,groq:qwen/qwen3-32b,15348,27707,124,1598,1821,46598,44777,1821,0.012985,0.001074,0.01406,698.152,hard,large,66.7447776415451,70.78757904129039
908716420042,pytorch/rl,torchrl/envs/custom/chess.py,False,0.962850111332474,0.9592223051050276,0.9772650152697658,bypass7,A,groq:qwen/qwen3-32b,15348,4173,268,414,1923,22126,20203,1923,0.005859,0.001135,0.006993,698.152,hard,large,31.692238939371368,137.68770360824738
479753691270,pytorch/rl,torchrl/data/__init__.py,False,0.4484406104844061,0.5445038342440985,0.4205231388329979,agent,,groq:qwen/qwen3-32b,141,247,314,403,717,1822,1105,717,0.00032,0.000423,0.000743,14.082,hard,large,129.3850305354353,603.5539845012196
479753691270,pytorch/rl,torchrl/envs/transforms/rlhf.py,False,0.053247766889255,0.0444777984595681,0.0603960396039603,agent,,groq:qwen/qwen3-32b,141,2513,627,3190,1756,8227,6471,1756,0.001877,0.001036,0.002913,14.082,hard,large,584.2209913364578,18.279356982236525
23070523726,pytorch/rl,test/test_env.py,False,0.2782771380443487,0.1125575269721831,0.4272530578001501,agent,,groq:qwen/qwen3-32b,141,9708,994,1085,3495,15423,11928,3495,0.003459,0.002062,0.005521,89.42,hard,large,172.47819279803176,50.403393958404045
23070523726,pytorch/rl,torchrl/envs/custom/chess.py,False,0.8124863725561451,0.8537181468400753,0.8620801033591731,agent,,groq:qwen/qwen3-32b,141,780,2540,2550,2551,8562,6011,2551,0.001743,0.001505,0.003248,89.42,hard,large,95.75039141131738,250.14974524511857
479753691270,pytorch/rl,torchrl/data/__init__.py,False,0.8621342875184171,0.9704834743476394,0.9227799227799228,bypass7,A,groq:qwen/qwen3-32b,7869,543,314,403,2161,11290,9129,2161,0.002647,0.001275,0.003922,18.231,hard,large,619.2748614996434,219.82006311025424
479753691270,pytorch/rl,torchrl/envs/transforms/rlhf.py,False,0.0194489976043373,0.012739318292223,0.0314960629921259,bypass7,A,groq:qwen/qwen3-32b,7869,5075,627,3190,1924,18685,16761,1924,0.004861,0.001135,0.005996,18.231,hard,large,1024.9026383632274,3.243662042084273
23070523726,pytorch/rl,test/test_env.py,False,0.9963341893795046,0.9959474708361165,0.9978521199282078,bypass7,A,groq:qwen/qwen3-32b,11365,19535,994,1085,2127,35106,32979,2127,0.009564,0.001255,0.010819,143.756,hard,large,244.2054592503965,92.09115346885152
23070523726,pytorch/rl,torchrl/envs/custom/chess.py,False,0.9948023176550784,0.9968024913701824,0.9972562648618986,bypass7,A,groq:qwen/qwen3-32b,11365,1679,2540,2550,2259,20393,18134,2259,0.005259,0.001333,0.006592,143.756,hard,large,141.85842677870838,150.91054576078253
922682733904,pytorch/rl,test/test_storage_map.py,False,0.4706694271911663,0.5397630877966352,0.5424430641821946,agent,,groq:qwen/qwen3-32b,141,335,486,473,2068,3503,1435,2068,0.000416,0.00122,0.001636,69.356,hard,large,50.50752638560471,287.6952488943559
922682733904,pytorch/rl,torchrl/data/__init__.py,False,0.2981199641897941,0.2090690454039476,0.2540494458653026,agent,,groq:qwen/qwen3-32b,141,142,74,68,985,1410,425,985,0.000123,0.000581,0.000704,69.356,hard,large,20.32989215064306,423.4658582241393
922682733904,pytorch/rl,torchrl/data/map/__init__.py,False,0.1084269662921348,0.0972156705257584,0.1524663677130045,agent,,groq:qwen/qwen3-32b,141,44,30,24,607,846,239,607,6.9e-05,0.000358,0.000427,69.356,hard,large,12.197935290385836,253.92732152724776
922682733904,pytorch/rl,torchrl/data/replay_buffers/storages.py,False,0.8709611486774199,0.9149709033438828,0.9080029917726252,agent,,groq:qwen/qwen3-32b,141,4506,424,777,5533,11381,5848,5533,0.001696,0.003264,0.00496,69.356,hard,large,164.09539189111254,175.5970057817379
802557447574,pytorch/rl,torchrl/data/map/tree.py,False,0.6622579395817196,0.8250567652972667,0.7976393849976705,agent,,groq:qwen/qwen3-32b,141,2742,1591,4167,5861,14502,8641,5861,0.002506,0.003458,0.005964,134.179,hard,large,108.07950573487656,111.04257873603616
802557447574,pytorch/rl,torchrl/envs/__init__.py,False,0.6426237748177934,0.5627970693605725,0.6415711947626841,agent,,groq:qwen/qwen3-32b,141,179,45,46,395,806,411,395,0.000119,0.000233,0.000352,134.179,hard,large,6.006901228955351,1825.635723914186
802557447574,pytorch/rl,torchrl/envs/custom/__init__.py,False,0.0930093009300929,0.0890849430390809,0.155440414507772,agent,,groq:qwen/qwen3-32b,141,41,44,48,524,798,274,524,7.9e-05,0.000309,0.000389,134.179,hard,large,5.947279380528995,239.09845997453183
802557447574,pytorch/rl,torchrl/envs/custom/llm.py,False,0.5057867664250644,0.4878101973568015,0.5783132530120482,agent,,groq:qwen/qwen3-32b,141,0,904,990,2162,4197,2035,2162,0.00059,0.001276,0.001866,134.179,hard,large,31.27911223067693,271.0540012996058
802557447574,pytorch/rl,torchrl/envs/utils.py,False,0.8945302576088613,0.911727790803148,0.938525944695384,agent,,groq:qwen/qwen3-32b,141,6318,759,783,7261,15262,8001,7261,0.00232,0.004284,0.006604,134.179,hard,large,113.74358133538036,135.45279491351624
922682733904,pytorch/rl,test/test_storage_map.py,True,1.0,1.0,1.0,bypass7,A,groq:qwen/qwen3-32b,7235,786,486,473,1636,10616,8980,1636,0.002604,0.000965,0.003569,43.601,hard,large,243.48065411343777,280.19052956010086
922682733904,pytorch/rl,torchrl/data/__init__.py,True,1.0,1.0,1.0,bypass7,A,groq:qwen/qwen3-32b,7235,400,74,68,1298,9075,7777,1298,0.002255,0.000766,0.003021,43.601,hard,large,208.13742804064128,331.01621979476994
922682733904,pytorch/rl,torchrl/data/map/__init__.py,True,1.0,1.0,1.0,bypass7,A,groq:qwen/qwen3-32b,7235,204,30,24,1418,8911,7493,1418,0.002173,0.000837,0.00301,43.601,hard,large,204.37604642095368,332.22591362126246
922682733904,pytorch/rl,torchrl/data/replay_buffers/storages.py,False,0.9619774640685208,0.9612039669282886,0.9751693002257336,bypass7,A,groq:qwen/qwen3-32b,7235,9128,424,777,1881,19445,17564,1881,0.005094,0.00111,0.006203,43.601,hard,large,445.9760097245476,155.08261551967126
802557447574,pytorch/rl,torchrl/data/map/tree.py,False,0.6689526957240239,0.6099601215265154,0.8041951122984071,bypass7,A,groq:qwen/qwen3-32b,16039,5603,1591,4167,2516,29916,27400,2516,0.007946,0.001484,0.00943,78.575,hard,large,380.7317849188673,70.93878003436097
802557447574,pytorch/rl,torchrl/envs/__init__.py,False,0.9960922235248144,0.9915173753741956,0.9974424552429668,bypass7,A,groq:qwen/qwen3-32b,16039,477,45,46,1306,17913,16607,1306,0.004816,0.000771,0.005587,78.575,hard,large,227.97327394209356,178.28749302395104
802557447574,pytorch/rl,torchrl/envs/custom/__init__.py,False,0.9102564102564102,0.9115648029083246,0.9534883720930232,bypass7,A,groq:qwen/qwen3-32b,16039,201,44,48,1278,17610,16332,1278,0.004736,0.000754,0.00549,78.575,hard,large,224.1170855870188,165.80262481901826
